commentCount,dislikeCount,likeCount,viewCount,commentators_uniq,comments_obscene_cnt,video_age,performer,title,music_style
5.0,4.0,58.0,6504.0,5.0,0.0,1873,киркоров,Филипп Киркоров - Это же жизнь,estrada
188.0,179.0,2593.0,505711.0,347.0,9.0,1975,киркоров,Филипп Киркоров - Я за тебя умру,estrada
370.0,686.0,7755.0,3377353.0,347.0,9.0,3349,киркоров,Филипп Киркоров - Я за тебя умру,estrada
234.0,250.0,4100.0,1148710.0,165.0,0.0,2242,киркоров,Филипп Киркоров - Я отпускаю тебя,estrada
78.0,96.0,1617.0,457039.0,66.0,0.0,3423,киркоров,Филипп Киркоров - Я поднимаю свой бокал,estrada
18.0,20.0,443.0,117299.0,66.0,0.0,3349,киркоров,Филипп Киркоров - Я поднимаю свой бокал,estrada
5.0,1.0,100.0,14094.0,3.0,0.0,3349,киркоров,Филипп Киркоров - Я поднимусь,estrada
19.0,4.0,210.0,50113.0,22.0,0.0,3396,киркоров,Филипп Киркоров - Я эту жизнь тебе отдам,estrada
12.0,6.0,227.0,43887.0,22.0,0.0,3349,киркоров,Филипп Киркоров - Я эту жизнь тебе отдам,estrada
71.0,21.0,477.0,75766.0,48.0,0.0,3349,киркоров,Филипп Киркоров - Яна,estrada
2.0,4.0,21.0,6784.0,2.0,0.0,3028,киркоров,Филипп Киркоров - концерт ко Дню налоговой службы,estrada
44.0,109.0,428.0,85393.0,27.0,4.0,1975,киркоров,Филипп Киркоров feat. Анастасия Стоцкая - И ты скажешь да,estrada
29.0,31.0,428.0,69964.0,23.0,0.0,1246,киркоров,Филипп Киркоров Акапелла души Новая волна 2015,estrada
9.0,20.0,81.0,9064.0,8.0,0.0,1246,киркоров,Филипп Киркоров Бенгальские огни (Любовь Орлова) Новая волна 2015,estrada
24.0,29.0,250.0,41118.0,20.0,0.0,1246,киркоров,Филипп Киркоров Затмение сердца Новая волна 2015,estrada
15.0,99.0,179.0,15972.0,15.0,0.0,1246,киркоров,Филипп Киркоров Илюзия Новая волна 2015,estrada
103.0,324.0,1220.0,175538.0,68.0,1.0,1246,киркоров,Филипп Киркоров Индиго Новая волна 2015,estrada
9.0,19.0,234.0,41262.0,7.0,0.0,1246,киркоров,Филипп Киркоров Мне мама тихо говорила Новая волна 2015,estrada
21.0,61.0,243.0,32122.0,17.0,0.0,1246,киркоров,Филипп Киркоров Прохожие Новая волна 2015,estrada
22.0,17.0,399.0,41854.0,14.0,0.0,3354,киркоров,"Филипп Киркоров Спокойной ночи, малыши (Парад звезд)",estrada
2.0,2.0,32.0,9265.0,2.0,0.0,3358,киркоров,"Филипп Киркоров в ""Золотом ключике""",estrada
6.0,1.0,63.0,5449.0,6.0,0.0,1873,киркоров,Филипп Киркоров в детском доме №28. г. Москва,estrada
6.0,0.0,38.0,2583.0,6.0,0.0,1873,киркоров,Филипп Киркоров в летнем супертуре,estrada
13.0,8.0,83.0,8886.0,10.0,0.0,1849,киркоров,"Филипп Киркоров гость программы ""Кино в деталях""",estrada
11.0,22.0,221.0,43037.0,10.0,0.0,1246,киркоров,Филипп Киркоров дуэт с А.Лорак Гимн уходящим мечтам Новая волна 2015,estrada
23.0,12.0,213.0,75210.0,14.0,0.0,3425,киркоров,Филипп Киркоров и Алла Пугачева - Милая,estrada
51.0,118.0,1026.0,146363.0,43.0,0.0,899,киркоров,Филипп Киркоров и Дискотека Авария - Яркий Я,estrada
431.0,851.0,10957.0,3458648.0,354.0,3.0,997,киркоров,Филипп Киркоров и Любовь Успенская - Забываю,estrada
68356.0,348770.0,377957.0,22598038.0,932.0,183.0,188,киркоров,Филипп Киркоров и Николай Басков - Ibiza,estrada
11.0,3.0,62.0,14164.0,11.0,0.0,3149,киркоров,Филипп Киркоров на конкурсе «Новая волна - 2010»,estrada
11.0,7.0,89.0,15659.0,9.0,0.0,3024,киркоров,Филипп Киркоров на съёмках Нового Года на НТВ (2010),estrada
15.0,2.0,77.0,7013.0,12.0,0.0,1864,киркоров,Филипп Киркоров на церемонии Золотой Граммофон 2013,estrada
409.0,853.0,6389.0,1051062.0,336.0,4.0,754,киркоров,Филипп Киркоров — Любовь или обман,estrada
443.0,957.0,11657.0,3370846.0,345.0,2.0,1049,киркоров,"Филипп Киркоров — О любви (из фильма ""Экипаж"")",estrada
34.0,8.0,213.0,34412.0,21.0,0.0,3348,киркоров,"Филипп Киркоров, Попурри на песни У. Афанасьева",estrada
5.0,5.0,153.0,15607.0,4.0,0.0,1875,киркоров,Филипп Киркоров. Новогодний голубой огонек 01.01.2014 года,estrada
7.0,1.0,37.0,4393.0,6.0,0.0,3042,киркоров,Филипп Киркоров. Самара - 2010,estrada
89.0,68.0,1114.0,156995.0,62.0,0.0,1246,киркоров,"Филипп и Бедрос Киркоровы - Guarda che Luna (Посмотри, какая луна) Новая волна 2015",estrada
0.0,0.0,7.0,574.0,,,304,киркоров,Фламенко,estrada
0.0,1.0,6.0,148.0,,,153,киркоров,Флейтист,estrada
4.0,1.0,23.0,3610.0,4.0,0.0,3227,киркоров,Франкфурт на Майне. Европейский тур 2010 г.,estrada
2.0,1.0,23.0,1007.0,,,3417,киркоров,"Херсон, 22 октября 2009",estrada
0.0,1.0,2.0,225.0,,,304,киркоров,Цветочек,estrada
16.0,9.0,255.0,42626.0,12.0,0.0,1885,киркоров,Челси и Филипп Киркоров - Любовь всегда права,estrada
2.0,0.0,6.0,433.0,1.0,0.0,304,киркоров,Чемпион,estrada
0.0,1.0,7.0,749.0,,,304,киркоров,Шальная,estrada
1.0,0.0,8.0,741.0,1.0,0.0,304,киркоров,Шантель,estrada
643.0,749.0,5501.0,865998.0,394.0,5.0,679,киркоров,"Шоу ""Я"" - Филипп Киркоров",estrada
1.0,1.0,23.0,1885.0,1.0,0.0,3229,киркоров,Штутгард 2010. Европейский тур,estrada
0.0,1.0,17.0,542.0,,,304,киркоров,Шёлковая нить,estrada
0.0,3.0,3.0,191.0,,,153,киркоров,Эгоистка,estrada
1.0,2.0,23.0,1241.0,1.0,0.0,301,киркоров,Эти глаза напротив,estrada
0.0,1.0,11.0,425.0,,,304,киркоров,Это лето,estrada
0.0,0.0,5.0,313.0,,,152,киркоров,Это целый мир,estrada
0.0,0.0,3.0,225.0,,,301,киркоров,"Эх, дорога",estrada
0.0,4.0,11.0,449.0,,,304,киркоров,"Эх, ма, лето не зима",estrada
3.0,2.0,55.0,9037.0,2.0,0.0,3147,киркоров,"ЮРМАЛА, ""НОВАЯ ВОЛНА"" 30.07.2010 г.",estrada
0.0,0.0,6.0,764.0,,,630,киркоров,Я верю в любовь,estrada
1.0,1.0,16.0,1294.0,,,152,киркоров,Я встретил девушку,estrada
1.0,2.0,29.0,3666.0,1.0,0.0,274,киркоров,Я найду тебя,estrada
0.0,3.0,24.0,1915.0,,,630,киркоров,Я не Рафаэль,estrada
1.0,5.0,21.0,2388.0,1.0,0.0,304,киркоров,Я тебе дарю небо,estrada
2.0,8.0,89.0,7111.0,,,503,михайлов,#АНШЛАГ #Стас Михайлов #LIVE Томск 27 10 2017,estrada
5.0,14.0,178.0,11709.0,3.0,0.0,448,михайлов,#АНШЛАГ #Стас Михайлов #LIVE Екатеринбург 21 12 2017,estrada
8.0,12.0,119.0,11331.0,5.0,0.0,492,михайлов,#АНШЛАГ #Стас Михайлов #LIVE Казань 05 11 2017,estrada
4.0,7.0,49.0,6708.0,4.0,0.0,503,михайлов,#АНШЛАГ #Стас Михайлов #LIVE Кемерово 26 10 2017,estrada
5.0,10.0,114.0,10610.0,4.0,0.0,476,михайлов,#АНШЛАГ #Стас Михайлов #LIVE Кострома 22 11 2017,estrada
4.0,5.0,50.0,7748.0,,,513,михайлов,#АНШЛАГ #Стас Михайлов #LIVE Нижневартовск 14 10 2017,estrada
2.0,7.0,103.0,8868.0,2.0,0.0,506,михайлов,#АНШЛАГ #Стас Михайлов #LIVE Новосибирск 23 10 2017,estrada
18.0,16.0,169.0,10780.0,2.0,0.0,507,михайлов,#АНШЛАГ #Стас Михайлов #LIVE Новосибирск 23 10 2017,estrada
4.0,14.0,131.0,15114.0,,,511,михайлов,#АНШЛАГ #Стас Михайлов #LIVE Новый Уренгой 18 10 2017,estrada
2.0,5.0,47.0,5634.0,,,513,михайлов,#АНШЛАГ #Стас Михайлов #LIVE Сургут 12 10 2017,estrada
0.0,7.0,97.0,10370.0,,,513,михайлов,#АНШЛАГ #Стас Михайлов #LIVE Сургут 12 10 2017,estrada
6.0,9.0,105.0,7692.0,5.0,0.0,454,михайлов,#АНШЛАГ #Стас Михайлов #LIVE Ташкент 13 12 2017,estrada
2.0,6.0,79.0,8972.0,,,503,михайлов,#АНШЛАГ #Стас Михайлов #LIVE Томск 27 10 2017,estrada
5.0,5.0,79.0,8842.0,5.0,1.0,478,михайлов,#АНШЛАГ #Стас Михайлов #LIVE Ярославль 20 11 2017,estrada
17.0,80.0,428.0,45024.0,31.0,0.0,489,михайлов,Cтас Михайлов & Dan McСafferty - Позволь мне вести тебя / Let Me Be Your Leader,estrada
8.0,11.0,154.0,13889.0,7.0,0.0,419,михайлов,АНШЛАГ Стас Михайлов LIVE Miami 17 01 2018,estrada
363.0,2702.0,12187.0,2362029.0,273.0,12.0,1114,михайлов,"Джиган ft. Стас Михайлов - Любовь-наркоз (Премьера клипа, 2016)",estrada
27.0,78.0,834.0,89355.0,20.0,0.0,273,михайлов,"Елена Север и Стас Михайлов - Не зови, Не слышу (ТРИ АККОРДА 2018)",estrada
38.0,70.0,1113.0,202697.0,,,734,михайлов,Зара и Стас Михайлов - Поделим (Live 2017),estrada
20.0,38.0,486.0,78265.0,15.0,0.0,486,михайлов,"Золотой граммофон 2017 Стас Михайлов - Ты Всё, Не Зови Не Слышу",estrada
115.0,139.0,1826.0,611511.0,75.0,0.0,1519,михайлов,ПРЕМЬЕРА 2015 !!! Стас Михайлов - Любовь запретная (Lyric Video) / Stas Mikhailov - Forbidden Love,estrada
26.0,26.0,493.0,169048.0,23.0,0.0,1456,михайлов,ПРЕМЬЕРА 2015!!! Стас Михайлов - Мальчик задира (Lyric Video),estrada
63.0,439.0,540.0,80498.0,51.0,1.0,213,михайлов,"Премьера ! Стас Михайлов - Барракуда (Live in Monaco, 2018)",estrada
309.0,1650.0,8468.0,2128834.0,228.0,0.0,439,михайлов,Премьера - Стас Михайлов - 5 новых хитов 2018,estrada
219.0,377.0,3600.0,1258577.0,144.0,3.0,818,михайлов,Премьера - Стас Михайлов - Белая Река (Official Video 2016),estrada
6.0,13.0,226.0,23126.0,6.0,0.0,442,михайлов,"Премьера - Стас Михайлов - Комнаты (Народный корпоратив 3 Москва, Кремль )",estrada
44.0,71.0,841.0,111051.0,32.0,0.0,442,михайлов,"Премьера - Стас Михайлов - Метель (Народный корпоратив 3 Москва, Кремль )",estrada
35.0,75.0,1147.0,431904.0,27.0,0.0,1431,михайлов,Премьера 2015 !! Стас Михайлов и Лайма Вайкуле - Оставь,estrada
52.0,39.0,572.0,179183.0,36.0,0.0,1254,михайлов,Премьера 2015 - Стас Михайлов - Жадный на любовь (Live),estrada
47.0,59.0,653.0,200902.0,29.0,1.0,1177,михайлов,Премьера 2016 - Стас Михайлов - Если завтра будет солнце - Илона Захарова,estrada
191.0,339.0,2406.0,775344.0,134.0,2.0,946,михайлов,Премьера 2016 Стас Михайлов - 1000 шагов | концерт - полная версия (Full HD),estrada
769.0,2379.0,12570.0,4525014.0,459.0,17.0,611,михайлов,Премьера 2017 - Стас Михайлов - Журавли летят в Китай,estrada
50.0,100.0,1395.0,176483.0,47.0,0.0,644,михайлов,Премьера 2017 - Стас Михайлов и Александр Маршал - Наша жизнь (Official Audio 2017),estrada
23.0,50.0,801.0,138245.0,17.0,0.0,680,михайлов,Премьера 2017 Стас Михайлов - Дресскод (Fan Video 2017),estrada
645.0,2791.0,31862.0,9662237.0,427.0,4.0,680,михайлов,"Премьера 2017 Стас Михайлов и Елена Север – Не зови, не слышу (Fan Video)",estrada
131.0,232.0,3941.0,538319.0,89.0,0.0,143,михайлов,"Премьера! Стас Михайлов - Кто, если не ты (Live 2018)",estrada
26.0,70.0,685.0,96410.0,16.0,0.0,332,михайлов,СКОРО Стас Михайлов - Новая песня - Мы с тобой,estrada
9.0,6.0,64.0,14682.0,,,1238,михайлов,"СКОРО !!!! ПРЕМЬЕРА ВИДЕОКЛИП - СТАС МИХАЙЛОВ- Сон, где мы вдвоем",estrada
11.0,82.0,279.0,43000.0,9.0,0.0,224,михайлов,"СКОРО - Премьера ! Стас Михайлов - Новая песня Барракуда - Монако, 11 и 12 августа 2018",estrada
2.0,15.0,123.0,11595.0,3.0,0.0,339,михайлов,СКОРО Стас Михайлов - Авторадио 25 лет - концерт в Crocus City Hall,estrada
35.0,45.0,817.0,167254.0,28.0,2.0,836,михайлов,"СКОРО Стас Михайлов - Там, за горизонотом",estrada
6.0,3.0,36.0,8761.0,4.0,0.0,1742,михайлов,СМОТРИТЕ ЗАВТРА НА ОРТ В 18-15. Стас Михайлов. Против правил.,estrada
42.0,32.0,455.0,121563.0,31.0,0.0,1470,михайлов,СТАС МИХАЙЛОВ - LOVE STORY,estrada
17.0,4.0,128.0,24382.0,,,1746,михайлов,СТАС МИХАЙЛОВ - АРТИСТ ГОДА 2014 !!!,estrada
78.0,317.0,1850.0,781941.0,59.0,0.0,1407,михайлов,СТАС МИХАЙЛОВ - ВСЕ ДЛЯ ТЕБЯ - Лучшие клипы / Stas Mihaylov - All for you,estrada
2116.0,8507.0,36095.0,23000751.0,836.0,22.0,1840,михайлов,СТАС МИХАЙЛОВ - ВСЕ ДЛЯ ТЕБЯ / Stas Mikhaylov - All for you,estrada
193.0,618.0,3527.0,1361162.0,109.0,1.0,1620,михайлов,СТАС МИХАЙЛОВ - Золотое сердце,estrada
96.0,156.0,2231.0,805041.0,68.0,0.0,1683,михайлов,СТАС МИХАЙЛОВ - ТАМ / STAS MIKHAILOV - TAM,estrada
97.0,77.0,2116.0,106651.0,55.0,1.0,86,михайлов,Сергей Жуков & Стас Михайлов - Наши дети,estrada
46.0,26.0,1152.0,37933.0,,,55,михайлов,"Сергей Жуков и Стас Михайлов - Наши дети (Live, НТВ 2019)",estrada
87.0,76.0,2125.0,191382.0,,,51,михайлов,Сергей Жуков и Стас Михайлов - Наши дети (Премьера 2019) 6+,estrada
58.0,82.0,1354.0,143580.0,38.0,0.0,609,михайлов,Скоро Премьера - Стас Михайлов - Нас обрекла любовь на счастье,estrada
37.0,55.0,924.0,68497.0,31.0,0.0,560,михайлов,Скоро! Премьера клипа #СтасМихайлов #НасОбреклаЛюбовьНаСчастье,estrada
29.0,40.0,745.0,149572.0,23.0,1.0,1038,михайлов,Стас МИХАЙЛОВ - Девочка - Лето (Art - Video),estrada
27.0,30.0,586.0,42818.0,23.0,0.0,286,михайлов,Стас МИХАЙЛОВ - Петербург Москва,estrada
10.0,8.0,174.0,22493.0,9.0,0.0,1053,михайлов,Стас МИХАЙЛОВ - Стриптиз (Art Video),estrada
20.0,14.0,362.0,34813.0,16.0,0.0,857,михайлов,Стас МИХАЙЛОВ - Стриптиз (Art-Video 2016),estrada
7.0,9.0,218.0,14499.0,7.0,0.0,1038,михайлов,Стас МИХАЙЛОВ - Там (Art - Video),estrada
17.0,3.0,230.0,20995.0,,,1053,михайлов,Стас МИХАЙЛОВ - Уходим понемногу (Art-Video),estrada
48.0,31.0,1006.0,209277.0,42.0,0.0,1051,михайлов,Стас МИХАЙЛОВ - Я буду с тобой (Подарок к Дню Рождения 2016),estrada
313.0,1259.0,10241.0,5925936.0,193.0,1.0,1134,михайлов,Стас Михайлов - Любовь запретная,estrada
3.0,33.0,218.0,196396.0,3.0,0.0,2603,михайлов,Стас Михайлов - Без тебя (Караоке),estrada
25.0,157.0,928.0,743109.0,21.0,1.0,2559,михайлов,Стас Михайлов - Все для тебя (Караоке ),estrada
2.0,1.0,9.0,4689.0,2.0,0.0,1882,михайлов,Стас Михайлов - Героям России (Караоке),estrada
352.0,1965.0,14790.0,8508932.0,277.0,0.0,1158,михайлов,"Стас Михайлов - Девочка-лето (Live, 2016)",estrada
2.0,7.0,57.0,37595.0,,,2535,михайлов,Стас Михайлов - Жди (Караоке Official video StasMihailov),estrada
16.0,12.0,117.0,20356.0,,,2506,михайлов,Стас Михайлов - Женщина вамп,estrada
1.0,6.0,40.0,17121.0,1.0,0.0,2534,михайлов,Стас Михайлов - Живу и таю (Караоке Official video StasMihailov),estrada
0.0,2.0,24.0,9984.0,,,2548,михайлов,Стас Михайлов - Жизнь-река (Караоке),estrada
1564.0,8974.0,58874.0,35093988.0,866.0,3.0,1151,михайлов,Стас Михайлов - Золотое сердце,estrada
3.0,1.0,39.0,21430.0,3.0,0.0,2603,михайлов,Стас Михайлов - Летит по небу (Караоке),estrada
0.0,5.0,17.0,13779.0,,,2603,михайлов,Стас Михайлов - Лондон (Караоке),estrada
10.0,30.0,307.0,178677.0,10.0,0.0,2603,михайлов,Стас Михайлов - Мама (Караоке),estrada
2.0,5.0,20.0,11120.0,1.0,0.0,2544,михайлов,Стас Михайлов - Мир без тебя (Караоке),estrada
2.0,1.0,23.0,11484.0,,,2603,михайлов,Стас Михайлов - Мы все (Караоке),estrada
0.0,12.0,93.0,76842.0,,,2603,михайлов,Стас Михайлов - Нежданная любовь (Караоке),estrada
1.0,6.0,33.0,28501.0,,,2603,михайлов,Стас Михайлов - Ночь (Караоке),estrada
14.0,49.0,394.0,266345.0,14.0,0.0,2557,михайлов,Стас Михайлов - Ну вот и все (Караоке),estrada
2.0,2.0,42.0,18915.0,3.0,0.0,2605,михайлов,Стас Михайлов - По тонкому льду,estrada
1.0,6.0,5.0,13211.0,1.0,0.0,2557,михайлов,Стас Михайлов - Свеча (Караоке),estrada
68.0,42.0,835.0,42381.0,58.0,1.0,371,михайлов,"Стас Михайлов - Спраздником, Любимые !",estrada
1.0,2.0,43.0,19547.0,,,2605,михайлов,Стас Михайлов - Ушла (Караоке),estrada
0.0,2.0,7.0,2028.0,,,1882,михайлов,Стас Михайлов - Я верю в тебя (Караоке),estrada
17.0,25.0,336.0,75032.0,17.0,0.0,1149,михайлов,Стас Михайлов - Я украду все звезды для тебя - Ирина Оликевич,estrada
47.0,84.0,1101.0,435748.0,38.0,3.0,2096,михайлов,Стас Михайлов и Зара - Спящая красавица,estrada
0.0,3.0,16.0,3730.0,,,325,михайлов,Стас Михайлов Intro Я открою своё сердце LIVE Альбом 2012,estrada
378.0,1601.0,6923.0,2777408.0,185.0,2.0,813,михайлов,Стас Михайлов - 20 лучших клипов 2017,estrada
112.0,421.0,2982.0,458792.0,63.0,0.0,113,михайлов,Стас Михайлов - 10 новых клипов 2018,estrada
1.0,3.0,6.0,1018.0,,,325,михайлов,"Стас Михайлов - Дети (Альбом ""Позывные на любовь"", 2004)",estrada
1.0,0.0,5.0,727.0,,,325,михайлов,"Стас Михайлов - Забудь (Альбом ""Позывные на любовь"", 2004)",estrada
0.0,0.0,3.0,520.0,,,325,михайлов,"Стас Михайлов - Игрок (Альбом ""Живой"", 2010)",estrada
0.0,0.0,12.0,455.0,,,325,михайлов,"Стас Михайлов - Почти устал (Альбом ""Я открою своё сердце"" LIVE, 2012)",estrada
3.0,4.0,61.0,4078.0,2.0,0.0,329,михайлов,"Стас Михайлов - Ты навсегда моя (Альбом ""1000 шагов "", 2014)",estrada
41.0,78.0,861.0,86452.0,33.0,0.0,577,михайлов,Стас Михайлов - Честное слово с Юрием Николаевым,estrada
3.0,0.0,18.0,755.0,2.0,0.0,325,михайлов,"Стас Михайлов - Я люблю под вечер помечтать (Альбом ""Посвящение "", 2002)",estrada
25.0,26.0,465.0,18064.0,,,59,михайлов,"Стас Михайлов - Джокер (Live, 2018)",estrada
19.0,26.0,469.0,50309.0,,,724,михайлов,Стас Михайлов - Лучший день (Fan Video 2017),estrada
57.0,90.0,1434.0,238281.0,42.0,0.0,783,михайлов,Стас Михайлов - Посланница Небес (Fan Video 2017),estrada
55.0,40.0,736.0,221323.0,41.0,2.0,1598,михайлов,Стас Михайлов - 1000 Шагов,estrada
178.0,409.0,3126.0,1701415.0,127.0,1.0,1594,михайлов,Стас Михайлов - 1000 Шагов (Альбом) / Stas Mikhailov - 1000 steps,estrada
2.0,3.0,52.0,6624.0,,,1351,михайлов,Стас Михайлов - 20 Лет в Пути - Голос неба (HD Official Video),estrada
5.0,4.0,84.0,14603.0,5.0,0.0,1340,михайлов,Стас Михайлов - 20 Лет в Пути - Мой путь (HD Official Video),estrada
6.0,1.0,58.0,7077.0,,,1343,михайлов,Стас Михайлов - 20 Лет в Пути - Оставь (HD Official Video),estrada
3.0,3.0,47.0,9151.0,,,1340,михайлов,Стас Михайлов - 20 Лет в Пути - Свет звезды (HD Official Video),estrada
274.0,683.0,3280.0,1871672.0,175.0,10.0,1876,михайлов,"Стас Михайлов - 20 лет в пути, Юбилейный концерт 2013 Full HD",estrada
19.0,20.0,336.0,25523.0,,,356,михайлов,"Стас Михайлов - 30 Марта 2018, Crocus City Hall - Удачные песни",estrada
99.0,160.0,1765.0,480744.0,87.0,0.0,1246,михайлов,Стас Михайлов - Cтриптиз (Танцует осень ) (Official Lyric Video),estrada
18.0,15.0,256.0,9687.0,16.0,0.0,304,михайлов,"Стас Михайлов - Germany, Ingolstadt & Berlin, АНШЛАГ",estrada
24.0,21.0,209.0,11487.0,22.0,0.0,395,михайлов,Стас Михайлов - InstaLIFE -1,estrada
30.0,27.0,374.0,20502.0,24.0,0.0,350,михайлов,Стас Михайлов - InstaLIFE 2,estrada
4.0,12.0,163.0,12612.0,5.0,0.0,337,михайлов,Стас Михайлов - Live in New York 2018,estrada
26.0,40.0,609.0,282407.0,,,2849,михайлов,Стас Михайлов - А может быть,estrada
0.0,0.0,3.0,217.0,,,325,михайлов,"Стас Михайлов - А может быть (Альбом ""Только ты "", 2011)",estrada
9.0,19.0,192.0,14595.0,8.0,0.0,260,михайлов,Стас Михайлов - Аншлаг в Санкт-Петербурге 2018,estrada
1.0,1.0,22.0,1928.0,1.0,0.0,325,михайлов,"Стас Михайлов - Ах, как хочется ещё пожить (Альбом ""Я открою своё сердце"" LIVE, 2012)",estrada
33.0,153.0,475.0,35840.0,26.0,0.0,101,михайлов,Стас Михайлов - Барракуда,estrada
17.0,24.0,340.0,38585.0,,,646,михайлов,Стас Михайлов - Без Тебя (Fan Video 2017),estrada
11.0,24.0,331.0,142533.0,111.0,3.0,3009,михайлов,Стас Михайлов - Без тебя,estrada
159.0,976.0,4992.0,2878626.0,111.0,3.0,3012,михайлов,Стас Михайлов - Без тебя,estrada
9.0,17.0,159.0,31374.0,6.0,0.0,869,михайлов,Стас Михайлов - Без тебя (Live Full HD ),estrada
0.0,0.0,18.0,3389.0,,,325,михайлов,"Стас Михайлов - Без тебя (Альбом ""Позывные на любовь"", 2004)",estrada
180.0,393.0,1628.0,986159.0,136.0,5.0,3010,михайлов,Стас Михайлов - Без тебя (Всё для тебя Official video StasMihailov),estrada
70.0,141.0,940.0,849605.0,53.0,5.0,3011,михайлов,Стас Михайлов - Без тебя (Небеса Official video StasMihailov),estrada
24.0,33.0,349.0,22468.0,20.0,0.0,400,михайлов,"Стас Михайлов - Беларусь, спасибо за невероятно горячий приём и отклик в ваших сердцах",estrada
17.0,8.0,290.0,25443.0,15.0,0.0,906,михайлов,Стас Михайлов - Белая Река (Fan Video),estrada
30.0,18.0,331.0,58765.0,,,1003,михайлов,Стас Михайлов - Белая Река (Скоро премьера песни 2016),estrada
48.0,148.0,1071.0,414903.0,32.0,1.0,3011,михайлов,Стас Михайлов - Белая береза,estrada
0.0,0.0,2.0,277.0,,,325,михайлов,"Стас Михайлов - Белая река (Альбом ""Ты всё"", 2017)",estrada
88.0,86.0,1369.0,349988.0,71.0,1.0,925,михайлов,Стас Михайлов - Белая река (Новая песня 2016),estrada
19.0,34.0,479.0,108663.0,16.0,0.0,752,михайлов,"Стас Михайлов - Белый снег (Live, 2017)",estrada
30.0,21.0,490.0,67094.0,27.0,1.0,821,михайлов,Стас Михайлов - Белый снег - С Новым Годом 2017 !,estrada
30.0,42.0,480.0,185769.0,31.0,1.0,2849,михайлов,Стас Михайлов - Берега мечты,estrada
9.0,18.0,184.0,89189.0,31.0,1.0,3011,михайлов,Стас Михайлов - Берега мечты,estrada
154.0,201.0,3103.0,1579091.0,115.0,1.0,3021,михайлов,Стас Михайлов - Берега мечты (Official video StasMihailov),estrada
0.0,0.0,4.0,437.0,,,325,михайлов,"Стас Михайлов - Берега мечты (Альбом ""Берега мечты"", 2006)",estrada
25.0,37.0,334.0,287170.0,23.0,0.0,3010,михайлов,Стас Михайлов - Берега мечты (Всё для тебя),estrada
49.0,64.0,1104.0,148078.0,38.0,0.0,645,михайлов,"Стас Михайлов - Большая Медведица (Live, 2017)",estrada
89.0,108.0,1782.0,355972.0,63.0,0.0,3012,михайлов,Стас Михайлов - Брату,estrada
1.0,3.0,26.0,7847.0,1.0,0.0,325,михайлов,"Стас Михайлов - Брату ( Памяти брата ) (Альбом ""1000 шагов "", 2014)",estrada
14.0,7.0,322.0,31312.0,12.0,0.0,869,михайлов,Стас Михайлов - Брату (Live Full HD),estrada
188.0,165.0,2236.0,574389.0,126.0,2.0,3011,михайлов,Стас Михайлов - Брату (Небеса Official video StasMihailov),estrada
25.0,24.0,461.0,214404.0,22.0,0.0,2849,михайлов,"Стас Михайлов - Веди меня, Бог мой",estrada
14.0,34.0,381.0,222562.0,9.0,0.0,3010,михайлов,Стас Михайлов - Вертолет,estrada
0.0,1.0,7.0,536.0,,,325,михайлов,"Стас Михайлов - Вертолёт (Альбом ""Позывные на любовь"", 2004)",estrada
0.0,1.0,7.0,1323.0,,,325,михайлов,"Стас Михайлов - Ветер бродяга (Альбом ""Посвящение"", 2002)",estrada
3.0,3.0,76.0,5027.0,3.0,0.0,869,михайлов,Стас Михайлов - Ветеранам войны; Героям России (Live Full HD),estrada
1.0,0.0,9.0,1069.0,,,325,михайлов,"Стас Михайлов - Война (Альбом ""К тебе иду "", 2005)",estrada
33.0,87.0,946.0,377131.0,27.0,1.0,3021,михайлов,Стас Михайлов - Все для тебя,estrada
20.0,40.0,341.0,43986.0,16.0,0.0,321,михайлов,Стас Михайлов - Все для тебя (Fan Video 2017),estrada
18.0,67.0,716.0,57467.0,16.0,1.0,237,михайлов,Стас Михайлов - Все для тебя (Movie Clip 2018),estrada
39.0,29.0,498.0,39442.0,34.0,0.0,344,михайлов,Стас Михайлов - Все для тебя (New Slide Show),estrada
326.0,527.0,5335.0,2081093.0,161.0,6.0,2849,михайлов,Стас Михайлов - Все для тебя (Только ты...),estrada
7.0,5.0,196.0,65918.0,7.0,1.0,3012,михайлов,Стас Михайлов - Вступление,estrada
17.0,30.0,291.0,186486.0,94.0,3.0,3009,михайлов,Стас Михайлов - Всё для тебя,estrada
13.0,19.0,151.0,80146.0,94.0,3.0,3009,михайлов,Стас Михайлов - Всё для тебя,estrada
85.0,126.0,1676.0,552090.0,94.0,3.0,3011,михайлов,Стас Михайлов - Всё для тебя,estrada
754.0,1332.0,6021.0,4185528.0,509.0,52.0,3010,михайлов,Стас Михайлов - Всё для тебя (Official video),estrada
1.0,1.0,8.0,1443.0,,,325,михайлов,"Стас Михайлов - Всё для тебя (Альбом ""Берега мечты"", 2006)",estrada
17.0,25.0,410.0,21325.0,16.0,0.0,678,михайлов,Стас Михайлов - ГЕРОИ РОССИИ - С Днём Победы,estrada
18.0,13.0,333.0,39338.0,12.0,0.0,786,михайлов,Стас Михайлов - Где то там (Fan Video 2017),estrada
0.0,0.0,4.0,340.0,,,325,михайлов,"Стас Михайлов - Где то там (Альбом ""Джокер"", 2013)",estrada
12.0,18.0,300.0,197683.0,22.0,0.0,3009,михайлов,Стас Михайлов - Где ты,estrada
